flow_id,source,target,target_name,enrolments,t,x,y_top,y_bottom
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,17,0.433974,0.551186,0.559526
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,18,0.460385,0.54857,0.556898
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,19,0.486795,0.545934,0.554248
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,20,0.513205,0.54329,0.551592
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,21,0.539615,0.540654,0.548942
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,22,0.566026,0.538038,0.546314
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,23,0.592436,0.535457,0.54372
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,24,0.618846,0.532925,0.541176
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,25,0.645256,0.530455,0.538694
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,26,0.671667,0.528062,0.536289
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,27,0.698077,0.525759,0.533975
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,28,0.724487,0.523561,0.531766
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,29,0.750897,0.521481,0.529676
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,30,0.777308,0.519532,0.527718
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,31,0.803718,0.51773,0.525907
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,32,0.830128,0.516088,0.524257
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,33,0.856538,0.51462,0.522782
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,34,0.882949,0.513339,0.521495
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,35,0.909359,0.51226,0.520411
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,36,0.935769,0.511397,0.519543
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,37,0.962179,0.510763,0.518906
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,38,0.98859,0.510372,0.518513
Bangladesh to VIC,Bangladesh,VIC,Victoria,5268,39,1.015,0.510239,0.51838
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,0,-0.015,0.58746,0.589492
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,1,0.01141,0.587656,0.589688
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,2,0.037821,0.588231,0.590262
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,3,0.064231,0.589163,0.591194
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,4,0.090641,0.590433,0.592462
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,5,0.117051,0.592019,0.594048
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,6,0.143462,0.593903,0.59593
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,7,0.169872,0.596062,0.598087
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,8,0.196282,0.598477,0.6005
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,9,0.222692,0.601127,0.603148
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,10,0.249103,0.603992,0.606011
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,11,0.275513,0.607051,0.609068
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,12,0.301923,0.610284,0.612298
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,13,0.328333,0.613671,0.615682
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,14,0.354744,0.61719,0.619199
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,15,0.381154,0.620822,0.622828
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,16,0.407564,0.624546,0.626549
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,17,0.433974,0.628342,0.630341
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,18,0.460385,0.632188,0.634185
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,19,0.486795,0.636066,0.638059
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,20,0.513205,0.639953,0.641943
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,21,0.539615,0.64383,0.645818
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,22,0.566026,0.647677,0.649661
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,23,0.592436,0.651472,0.653454
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,24,0.618846,0.655196,0.657175
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,25,0.645256,0.658828,0.660804
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,26,0.671667,0.662348,0.66432
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,27,0.698077,0.665734,0.667704
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,28,0.724487,0.668967,0.670934
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,29,0.750897,0.672026,0.673991
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,30,0.777308,0.674891,0.676854
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,31,0.803718,0.677542,0.679502
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,32,0.830128,0.679957,0.681915
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,33,0.856538,0.682116,0.684073
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,34,0.882949,0.683999,0.685954
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,35,0.909359,0.685586,0.68754
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,36,0.935769,0.686856,0.688809
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,37,0.962179,0.687788,0.68974
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,38,0.98859,0.688362,0.690314
Bangladesh to QLD,Bangladesh,QLD,Queensland,1263,39,1.015,0.688558,0.69051
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,0,-0.015,0.589492,0.593709
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,1,0.01141,0.589906,0.594123
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,2,0.037821,0.591119,0.595335
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,3,0.064231,0.593088,0.597302
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,4,0.090641,0.595769,0.599981
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,5,0.117051,0.599119,0.603328
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,6,0.143462,0.603095,0.607302
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,7,0.169872,0.607655,0.611858
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,8,0.196282,0.612754,0.616953
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,9,0.222692,0.61835,0.622545
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,10,0.249103,0.6244,0.628589
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,11,0.275513,0.630859,0.635044
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,12,0.301923,0.637686,0.641866
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,13,0.328333,0.644837,0.649011
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,14,0.354744,0.652268,0.656436
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,15,0.381154,0.659937,0.664099
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,16,0.407564,0.6678,0.671956
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,17,0.433974,0.675814,0.679964
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,18,0.460385,0.683937,0.68808
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,19,0.486795,0.692124,0.696261
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,20,0.513205,0.700332,0.704463
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,21,0.539615,0.708519,0.712643
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,22,0.566026,0.716642,0.720759
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,23,0.592436,0.724656,0.728767
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,24,0.618846,0.732519,0.736624
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,25,0.645256,0.740188,0.744287
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,26,0.671667,0.747619,0.751713
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,27,0.698077,0.75477,0.758858
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,28,0.724487,0.761597,0.765679
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,29,0.750897,0.768056,0.772134
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,30,0.777308,0.774106,0.778179
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,31,0.803718,0.779702,0.78377
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,32,0.830128,0.784801,0.788865
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,33,0.856538,0.789361,0.793421
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,34,0.882949,0.793337,0.797395
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,35,0.909359,0.796688,0.800743
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,36,0.935769,0.799369,0.803422
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,37,0.962179,0.801337,0.805389
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,38,0.98859,0.80255,0.8066
Bangladesh to WA,Bangladesh,WA,Western Australia,2621,39,1.015,0.802964,0.807014
Bangladesh to SA,Bangladesh,SA,South Australia,1463,0,-0.015,0.593709,0.596063
Bangladesh to SA,Bangladesh,SA,South Australia,1463,1,0.01141,0.594294,0.596648
Bangladesh to SA,Bangladesh,SA,South Australia,1463,2,0.037821,0.596009,0.598362
Bangladesh to SA,Bangladesh,SA,South Australia,1463,3,0.064231,0.598792,0.601145
Bangladesh to SA,Bangladesh,SA,South Australia,1463,4,0.090641,0.602583,0.604934
Bangladesh to SA,Bangladesh,SA,South Australia,1463,5,0.117051,0.60732,0.60967
Bangladesh to SA,Bangladesh,SA,South Australia,1463,6,0.143462,0.612943,0.61529
Bangladesh to SA,Bangladesh,SA,South Australia,1463,7,0.169872,0.619389,0.621735
Bangladesh to SA,Bangladesh,SA,South Australia,1463,8,0.196282,0.626599,0.628943
Bangladesh to SA,Bangladesh,SA,South Australia,1463,9,0.222692,0.634511,0.636852
Bangladesh to SA,Bangladesh,SA,South Australia,1463,10,0.249103,0.643064,0.645403
Bangladesh to SA,Bangladesh,SA,South Australia,1463,11,0.275513,0.652198,0.654533
Bangladesh to SA,Bangladesh,SA,South Australia,1463,12,0.301923,0.66185,0.664183
Bangladesh to SA,Bangladesh,SA,South Australia,1463,13,0.328333,0.67196,0.67429
Bangladesh to SA,Bangladesh,SA,South Australia,1463,14,0.354744,0.682467,0.684794
Bangladesh to SA,Bangladesh,SA,South Australia,1463,15,0.381154,0.69331,0.695633
Bangladesh to SA,Bangladesh,SA,South Australia,1463,16,0.407564,0.704428,0.706747
Bangladesh to SA,Bangladesh,SA,South Australia,1463,17,0.433974,0.715759,0.718075
Bangladesh to SA,Bangladesh,SA,South Australia,1463,18,0.460385,0.727243,0.729555
Bangladesh to SA,Bangladesh,SA,South Australia,1463,19,0.486795,0.738818,0.741127
Bangladesh to SA,Bangladesh,SA,South Australia,1463,20,0.513205,0.750424,0.75273
Bangladesh to SA,Bangladesh,SA,South Australia,1463,21,0.539615,0.762,0.764302
Bangladesh to SA,Bangladesh,SA,South Australia,1463,22,0.566026,0.773484,0.775782
Bangladesh to SA,Bangladesh,SA,South Australia,1463,23,0.592436,0.784815,0.78711
Bangladesh to SA,Bangladesh,SA,South Australia,1463,24,0.618846,0.795933,0.798224
Bangladesh to SA,Bangladesh,SA,South Australia,1463,25,0.645256,0.806776,0.809064
Bangladesh to SA,Bangladesh,SA,South Australia,1463,26,0.671667,0.817283,0.819568
Bangladesh to SA,Bangladesh,SA,South Australia,1463,27,0.698077,0.827393,0.829675
Bangladesh to SA,Bangladesh,SA,South Australia,1463,28,0.724487,0.837045,0.839324
Bangladesh to SA,Bangladesh,SA,South Australia,1463,29,0.750897,0.846178,0.848454
Bangladesh to SA,Bangladesh,SA,South Australia,1463,30,0.777308,0.854732,0.857005
Bangladesh to SA,Bangladesh,SA,South Australia,1463,31,0.803718,0.862644,0.864914
Bangladesh to SA,Bangladesh,SA,South Australia,1463,32,0.830128,0.869853,0.872122
Bangladesh to SA,Bangladesh,SA,South Australia,1463,33,0.856538,0.8763,0.878567
Bangladesh to SA,Bangladesh,SA,South Australia,1463,34,0.882949,0.881923,0.884187
Bangladesh to SA,Bangladesh,SA,South Australia,1463,35,0.909359,0.88666,0.888923
Bangladesh to SA,Bangladesh,SA,South Australia,1463,36,0.935769,0.89045,0.892713
Bangladesh to SA,Bangladesh,SA,South Australia,1463,37,0.962179,0.893234,0.895495
Bangladesh to SA,Bangladesh,SA,South Australia,1463,38,0.98859,0.894948,0.897209
Bangladesh to SA,Bangladesh,SA,South Australia,1463,39,1.015,0.895533,0.897794
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,0,-0.015,0.596063,0.596469
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,1,0.01141,0.596741,0.597146
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,2,0.037821,0.598726,0.599132
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,3,0.064231,0.601949,0.602354
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,4,0.090641,0.606338,0.606743
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,5,0.117051,0.611823,0.612228
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,6,0.143462,0.618334,0.618738
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,7,0.169872,0.625798,0.626202
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,8,0.196282,0.634147,0.63455
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,9,0.222692,0.643308,0.643712
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,10,0.249103,0.653212,0.653615
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,11,0.275513,0.663788,0.66419
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,12,0.301923,0.674964,0.675366
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,13,0.328333,0.686671,0.687072
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,14,0.354744,0.698837,0.699238
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,15,0.381154,0.711392,0.711792
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,16,0.407564,0.724265,0.724665
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,17,0.433974,0.737386,0.737785
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,18,0.460385,0.750683,0.751082
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,19,0.486795,0.764087,0.764485
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,20,0.513205,0.777526,0.777923
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,21,0.539615,0.790929,0.791326
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,22,0.566026,0.804227,0.804623
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,23,0.592436,0.817347,0.817743
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,24,0.618846,0.830221,0.830615
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,25,0.645256,0.842776,0.84317
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,26,0.671667,0.854942,0.855336
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,27,0.698077,0.866649,0.867042
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,28,0.724487,0.877825,0.878218
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,29,0.750897,0.888401,0.888793
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,30,0.777308,0.898305,0.898696
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,31,0.803718,0.907466,0.907857
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,32,0.830128,0.915814,0.916205
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,33,0.856538,0.923279,0.92367
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,34,0.882949,0.929789,0.93018
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,35,0.909359,0.935275,0.935664
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,36,0.935769,0.939664,0.940054
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,37,0.962179,0.942887,0.943276
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,38,0.98859,0.944872,0.945262
Bangladesh to ACT,Bangladesh,ACT,Australian Capital Territory,252,39,1.015,0.94555,0.945939
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,0,-0.015,0.596469,0.597151
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,1,0.01141,0.597197,0.59788
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,2,0.037821,0.599333,0.600015
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,3,0.064231,0.602799,0.603481
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,4,0.090641,0.607521,0.608202
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,5,0.117051,0.61342,0.614101
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,6,0.143462,0.620423,0.621103
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,7,0.169872,0.628452,0.629132
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,8,0.196282,0.637432,0.638111
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,9,0.222692,0.647286,0.647965
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,10,0.249103,0.657939,0.658617
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,11,0.275513,0.669314,0.669991
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,12,0.301923,0.681335,0.682012
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,13,0.328333,0.693927,0.694603
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,14,0.354744,0.707013,0.707688
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,15,0.381154,0.720518,0.721191
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,16,0.407564,0.734365,0.735037
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,17,0.433974,0.748477,0.749149
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,18,0.460385,0.76278,0.76345
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,19,0.486795,0.777197,0.777866
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,20,0.513205,0.791652,0.79232
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,21,0.539615,0.806069,0.806736
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,22,0.566026,0.820372,0.821038
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,23,0.592436,0.834485,0.83515
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,24,0.618846,0.848331,0.848996
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,25,0.645256,0.861836,0.862499
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,26,0.671667,0.874922,0.875584
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,27,0.698077,0.887514,0.888175
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,28,0.724487,0.899535,0.900196
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,29,0.750897,0.910911,0.91157
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,30,0.777308,0.921563,0.922222
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,31,0.803718,0.931418,0.932076
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,32,0.830128,0.940397,0.941055
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,33,0.856538,0.948426,0.949083
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,34,0.882949,0.955429,0.956085
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,35,0.909359,0.961329,0.961985
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,36,0.935769,0.96605,0.966706
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,37,0.962179,0.969516,0.970172
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,38,0.98859,0.971652,0.972307
Bangladesh to TAS,Bangladesh,TAS,Tasmania,424,39,1.015,0.972381,0.973036
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,0,-0.015,0.597151,0.597909
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,1,0.01141,0.597927,0.598685
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,2,0.037821,0.600203,0.600961
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,3,0.064231,0.603897,0.604655
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,4,0.090641,0.608929,0.609685
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,5,0.117051,0.615216,0.615972
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,6,0.143462,0.622678,0.623434
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,7,0.169872,0.631235,0.63199
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,8,0.196282,0.640804,0.641559
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,9,0.222692,0.651306,0.652059
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,10,0.249103,0.662658,0.663411
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,11,0.275513,0.67478,0.675532
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,12,0.301923,0.687591,0.688342
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,13,0.328333,0.70101,0.70176
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,14,0.354744,0.714955,0.715704
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,15,0.381154,0.729347,0.730095
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,16,0.407564,0.744103,0.74485
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,17,0.433974,0.759142,0.759888
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,18,0.460385,0.774385,0.775129
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,19,0.486795,0.789748,0.790492
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,20,0.513205,0.805153,0.805895
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,21,0.539615,0.820516,0.821257
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,22,0.566026,0.835759,0.836499
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,23,0.592436,0.850798,0.851537
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,24,0.618846,0.865554,0.866292
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,25,0.645256,0.879945,0.880682
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,26,0.671667,0.893891,0.894627
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,27,0.698077,0.90731,0.908044
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,28,0.724487,0.920121,0.920854
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,29,0.750897,0.932243,0.932976
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,30,0.777308,0.943595,0.944327
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,31,0.803718,0.954097,0.954828
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,32,0.830128,0.963666,0.964397
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,33,0.856538,0.972223,0.972952
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,34,0.882949,0.979685,0.980414
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,35,0.909359,0.985972,0.986701
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,36,0.935769,0.991004,0.991732
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,37,0.962179,0.994698,0.995426
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,38,0.98859,0.996973,0.997701
Bangladesh to NT,Bangladesh,NT,Northern Territory,471,39,1.015,0.99775,0.998478
Other countries to NSW,Other countries,NSW,New South Wales,82972,0,-0.015,0.615909,0.749403
Other countries to NSW,Other countries,NSW,New South Wales,82972,1,0.01141,0.615131,0.748616
Other countries to NSW,Other countries,NSW,New South Wales,82972,2,0.037821,0.612854,0.746308
Other countries to NSW,Other countries,NSW,New South Wales,82972,3,0.064231,0.609158,0.742563
Other countries to NSW,Other countries,NSW,New South Wales,82972,4,0.090641,0.604123,0.737462
Other countries to NSW,Other countries,NSW,New South Wales,82972,5,0.117051,0.597832,0.731088
Other countries to NSW,Other countries,NSW,New South Wales,82972,6,0.143462,0.590365,0.723523
Other countries to NSW,Other countries,NSW,New South Wales,82972,7,0.169872,0.581803,0.714848
Other countries to NSW,Other countries,NSW,New South Wales,82972,8,0.196282,0.572228,0.705147
Other countries to NSW,Other countries,NSW,New South Wales,82972,9,0.222692,0.56172,0.6945
Other countries to NSW,Other countries,NSW,New South Wales,82972,10,0.249103,0.55036,0.682991
Other countries to NSW,Other countries,NSW,New South Wales,82972,11,0.275513,0.53823,0.670701
Other countries to NSW,Other countries,NSW,New South Wales,82972,12,0.301923,0.525411,0.657713
Other countries to NSW,Other countries,NSW,New South Wales,82972,13,0.328333,0.511984,0.644109
Other countries to NSW,Other countries,NSW,New South Wales,82972,14,0.354744,0.49803,0.629971
Other countries to NSW,Other countries,NSW,New South Wales,82972,15,0.381154,0.483629,0.615381
Other countries to NSW,Other countries,NSW,New South Wales,82972,16,0.407564,0.468864,0.600421
Other countries to NSW,Other countries,NSW,New South Wales,82972,17,0.433974,0.453815,0.585174
Other countries to NSW,Other countries,NSW,New South Wales,82972,18,0.460385,0.438563,0.569721
Other countries to NSW,Other countries,NSW,New South Wales,82972,19,0.486795,0.42319,0.554145
Other countries to NSW,Other countries,NSW,New South Wales,82972,20,0.513205,0.407776,0.538528
Other countries to NSW,Other countries,NSW,New South Wales,82972,21,0.539615,0.392402,0.522952
Other countries to NSW,Other countries,NSW,New South Wales,82972,22,0.566026,0.37715,0.507499
Other countries to NSW,Other countries,NSW,New South Wales,82972,23,0.592436,0.362101,0.492252
Other countries to NSW,Other countries,NSW,New South Wales,82972,24,0.618846,0.347336,0.477292
Other countries to NSW,Other countries,NSW,New South Wales,82972,25,0.645256,0.332936,0.462702
Other countries to NSW,Other countries,NSW,New South Wales,82972,26,0.671667,0.318981,0.448564
Other countries to NSW,Other countries,NSW,New South Wales,82972,27,0.698077,0.305554,0.43496
Other countries to NSW,Other countries,NSW,New South Wales,82972,28,0.724487,0.292735,0.421972
Other countries to NSW,Other countries,NSW,New South Wales,82972,29,0.750897,0.280605,0.409682
Other countries to NSW,Other countries,NSW,New South Wales,82972,30,0.777308,0.269246,0.398173
Other countries to NSW,Other countries,NSW,New South Wales,82972,31,0.803718,0.258738,0.387526
Other countries to NSW,Other countries,NSW,New South Wales,82972,32,0.830128,0.249162,0.377825
Other countries to NSW,Other countries,NSW,New South Wales,82972,33,0.856538,0.2406,0.36915
Other countries to NSW,Other countries,NSW,New South Wales,82972,34,0.882949,0.233133,0.361585
Other countries to NSW,Other countries,NSW,New South Wales,82972,35,0.909359,0.226842,0.35521
